OG2_0	ENSG00000178201,NONE,ENSBTAG00000047568
OG505_0	ENSG00000196277,NONE,ENSBTAG00000013047
OG508_0	NONE,ENSRNOG00000016429,ENSBTAG00000048061
OG509_0	ENSG00000152822,NONE,ENSBTAG00000044181
OG511_0	ENSG00000198822,ENSRNOG00000005519,ENSBTAG00000018989
OG512_0	ENSG00000164082,ENSRNOG00000013171,ENSBTAG00000001067
OG513_0	NONE,NONE,ENSBTAG00000015047
OG513_1	NONE,NONE,ENSBTAG00000039647
OG514_0	ENSG00000135220,ENSRNOG00000001975,ENSBTAG00000004040
OG514_1	ENSG00000257679,NONE,NONE
OG515_0	ENSG00000173610,ENSRNOG00000001973,NONE
OG515_1	ENSG00000271271,NONE,NONE
OG516_0	NONE,ENSRNOG00000029007,NONE
OG516_1	NONE,ENSRNOG00000042714,NONE
OG516_2	NONE,ENSRNOG00000001990,NONE
OG519_0	ENSG00000121281,ENSRNOG00000014776,ENSBTAG00000006208
OG520_0	ENSG00000129467,ENSRNOG00000020401,ENSBTAG00000018419
OG521_0	ENSG00000078295,ENSRNOG00000032150,ENSBTAG00000019210
OG522_0	ENSG00000155897,ENSRNOG00000004890,ENSBTAG00000014600
OG523_0	ENSG00000138031,ENSRNOG00000003999,ENSBTAG00000018705
OG524_0	ENSG00000164742,ENSRNOG00000008276,ENSBTAG00000009520
OG525_0	ENSG00000173175,ENSRNOG00000002229,ENSBTAG00000018777
OG526_0	ENSG00000174233,ENSRNOG00000011587,ENSBTAG00000005464
OG528_0	ENSG00000263376,NONE,ENSBTAG00000031785
OG528_1	ENSG00000203814,NONE,NONE
OG531_0	NONE,NONE,ENSBTAG00000038604
OG531_1	NONE,NONE,ENSBTAG00000038025
OG533_0	ENSG00000187990,NONE,ENSBTAG00000032455
OG534_0	NONE,NONE,ENSBTAG00000031889
OG534_1	NONE,NONE,ENSBTAG00000031760
OG535_0	ENSG00000168242,NONE,ENSBTAG00000031776
OG536_0	ENSG00000197697,NONE,ENSBTAG00000024188
OG536_1	NONE,NONE,ENSBTAG00000024177
OG537_0	NONE,ENSRNOG00000033025,NONE
OG537_1	NONE,ENSRNOG00000028864,NONE
OG537_2	NONE,ENSRNOG00000033839,NONE
OG539_0	NONE,ENSRNOG00000039449,NONE
OG539_1	NONE,ENSRNOG00000039448,NONE
OG540_0	ENSG00000188000,NONE,ENSBTAG00000035396
OG541_0	ENSG00000127529,NONE,NONE
OG541_1	ENSG00000127530,NONE,NONE
OG542_0	NONE,ENSRNOG00000042262,ENSBTAG00000005520
OG543_0	ENSG00000007933,NONE,ENSBTAG00000020597
OG545_0	ENSG00000117507,ENSRNOG00000049851,ENSBTAG00000047256
OG546_0	ENSG00000010932,ENSRNOG00000034191,ENSBTAG00000021408
OG547_0	ENSG00000076258,ENSRNOG00000003400,ENSBTAG00000016685
OG548_0	ENSG00000131781,ENSRNOG00000018076,ENSBTAG00000010841
OG548_1	ENSG00000266748,NONE,NONE
OG549_0	NONE,ENSRNOG00000043014,ENSBTAG00000022504
OG549_1	NONE,ENSRNOG00000038499,NONE
OG551_0	ENSG00000094963,ENSRNOG00000003510,ENSBTAG00000002974
OG552_0	ENSG00000115306,ENSRNOG00000005434,ENSBTAG00000006995
OG553_0	ENSG00000173898,ENSRNOG00000019564,ENSBTAG00000005929
OG554_0	ENSG00000070182,ENSRNOG00000006911,ENSBTAG00000004732
OG555_0	ENSG00000160460,ENSRNOG00000020914,ENSBTAG00000004751
OG556_0	ENSG00000137877,NONE,ENSBTAG00000006790
OG558_0	ENSG00000197694,ENSRNOG00000015396,ENSBTAG00000015327
OG559_0	ENSG00000163554,ENSRNOG00000003537,ENSBTAG00000000888
OG560_0	ENSG00000269057,ENSRNOG00000010348,ENSBTAG00000016097
OG560_1	ENSG00000102001,NONE,NONE
OG561_0	ENSG00000157388,ENSRNOG00000013147,ENSBTAG00000010026
OG562_0	ENSG00000151067,ENSRNOG00000007090,ENSBTAG00000010660
OG563_0	ENSG00000081248,ENSRNOG00000046231,ENSBTAG00000047491
OG564_0	ENSG00000198216,NONE,ENSBTAG00000020887
OG566_0	ENSG00000141837,ENSRNOG00000046731,ENSBTAG00000014828
OG567_0	ENSG00000148408,ENSRNOG00000004560,ENSBTAG00000007882
OG569_0	ENSG00000197079,NONE,ENSBTAG00000006807
OG570_0	ENSG00000126337,NONE,ENSBTAG00000046124
OG571_0	ENSG00000108759,NONE,ENSBTAG00000016384
OG572_0	ENSG00000108417,NONE,ENSBTAG00000000573
OG572_1	ENSG00000263022,NONE,NONE
OG572_2	ENSG00000171360,NONE,NONE
OG573_0	ENSG00000100170,ENSRNOG00000017775,ENSBTAG00000012851
OG574_0	ENSG00000100191,ENSRNOG00000006786,ENSBTAG00000008117
OG574_1	NONE,ENSRNOG00000049734,NONE
OG574_2	NONE,ENSRNOG00000001298,NONE
OG575_0	NONE,ENSRNOG00000029979,ENSBTAG00000023007
OG577_0	NONE,ENSRNOG00000020039,ENSBTAG00000010096
OG578_0	ENSG00000117834,NONE,ENSBTAG00000014225
OG580_0	ENSG00000154025,ENSRNOG00000002616,ENSBTAG00000003700
OG581_0	ENSG00000198743,NONE,NONE
OG581_1	ENSG00000272962,NONE,NONE
OG583_0	ENSG00000158865,NONE,ENSBTAG00000003467
OG584_0	ENSG00000027075,ENSRNOG00000004873,ENSBTAG00000003276
OG585_0	ENSG00000171132,ENSRNOG00000015603,ENSBTAG00000020614
OG586_0	ENSG00000163932,ENSRNOG00000016346,ENSBTAG00000008719
OG586_1	ENSG00000273482,NONE,NONE
OG587_0	ENSG00000065675,NONE,ENSBTAG00000010664
OG589_0	ENSG00000126583,ENSRNOG00000014688,ENSBTAG00000013550
OG591_0	NONE,ENSRNOG00000012061,ENSBTAG00000020921
OG592_0	ENSG00000154229,ENSRNOG00000003491,ENSBTAG00000001061
OG593_0	ENSG00000170381,ENSRNOG00000006631,ENSBTAG00000014920
OG594_0	ENSG00000010319,ENSRNOG00000018952,ENSBTAG00000046924
OG596_0	NONE,ENSRNOG00000007202,ENSBTAG00000024394
OG597_0	ENSG00000075213,ENSRNOG00000023337,ENSBTAG00000018133
OG598_0	ENSG00000262015,ENSRNOG00000016512,ENSBTAG00000010138
OG599_0	ENSG00000001617,ENSRNOG00000017704,ENSBTAG00000018307
OG600_0	ENSG00000075223,ENSRNOG00000006526,ENSBTAG00000006138
OG601_0	ENSG00000070018,ENSRNOG00000006338,ENSBTAG00000011761
OG602_0	ENSG00000162337,ENSRNOG00000015911,ENSBTAG00000005903
OG603_0	ENSG00000134569,ENSRNOG00000015285,ENSBTAG00000008429
OG604_0	NONE,ENSRNOG00000050320,NONE
OG604_1	NONE,ENSRNOG00000030487,NONE
OG605_0	ENSG00000168702,NONE,ENSBTAG00000024632
OG606_0	ENSG00000123384,NONE,ENSBTAG00000010830
OG609_0	ENSG00000081479,ENSRNOG00000047711,ENSBTAG00000004555
OG610_0	ENSG00000134183,ENSRNOG00000019296,ENSBTAG00000013017
OG611_0	ENSG00000114349,NONE,ENSBTAG00000018020
OG613_0	ENSG00000214415,ENSRNOG00000005268,ENSBTAG00000008641
OG614_0	ENSG00000087258,ENSRNOG00000019482,ENSBTAG00000003794
OG615_0	ENSG00000114353,ENSRNOG00000016592,ENSBTAG00000020645
OG615_1	ENSG00000263156,NONE,NONE
OG616_0	ENSG00000065135,ENSRNOG00000019465,ENSBTAG00000013016
OG617_0	ENSG00000127955,ENSRNOG00000005210,ENSBTAG00000002714
OG619_0	ENSG00000169575,NONE,ENSBTAG00000017305
OG620_0	NONE,ENSRNOG00000043140,NONE
OG620_1	NONE,ENSRNOG00000001839,NONE
OG621_0	ENSG00000128218,ENSRNOG00000028394,ENSBTAG00000005128
OG622_0	ENSG00000116641,ENSRNOG00000008298,ENSBTAG00000019877
OG623_0	ENSG00000130158,ENSRNOG00000010652,ENSBTAG00000009569
OG624_0	ENSG00000107099,ENSRNOG00000015894,ENSBTAG00000002190
OG625_0	ENSG00000147251,ENSRNOG00000013321,ENSBTAG00000006439
OG626_0	ENSG00000088387,ENSRNOG00000011969,ENSBTAG00000010395
OG627_0	ENSG00000135905,ENSRNOG00000016165,ENSBTAG00000000581
OG630_0	ENSG00000177575,NONE,ENSBTAG00000019669
OG633_0	NONE,ENSRNOG00000034038,ENSBTAG00000022715
OG633_1	NONE,ENSRNOG00000020560,NONE
OG635_0	NONE,ENSRNOG00000022737,ENSBTAG00000039755
OG636_0	NONE,ENSRNOG00000036647,ENSBTAG00000010522
OG636_1	NONE,ENSRNOG00000018978,NONE
OG637_0	ENSG00000150760,ENSRNOG00000018683,ENSBTAG00000031890
OG638_0	ENSG00000147459,ENSRNOG00000024703,ENSBTAG00000015513
OG639_0	ENSG00000134516,NONE,ENSBTAG00000014612
OG641_0	ENSG00000040275,ENSRNOG00000007292,ENSBTAG00000008180
OG642_0	ENSG00000128512,NONE,ENSBTAG00000021182
OG645_0	ENSG00000088538,NONE,ENSBTAG00000001874
OG645_1	ENSG00000260587,NONE,NONE
OG646_0	ENSG00000092529,ENSRNOG00000008609,ENSBTAG00000008868
OG647_0	ENSG00000135773,ENSRNOG00000018480,NONE
OG648_0	ENSG00000182472,NONE,ENSBTAG00000013239
OG650_0	ENSG00000137225,ENSRNOG00000026025,ENSBTAG00000021066
OG651_0	ENSG00000014216,NONE,ENSBTAG00000010230
OG654_0	NONE,ENSRNOG00000034015,ENSBTAG00000012778
OG655_0	ENSG00000203697,ENSRNOG00000003468,ENSBTAG00000003600
OG656_0	ENSG00000018236,ENSRNOG00000004438,ENSBTAG00000020679
OG657_0	ENSG00000184144,ENSRNOG00000009033,ENSBTAG00000014645
OG658_0	ENSG00000149972,ENSRNOG00000007038,NONE
OG659_0	ENSG00000144619,ENSRNOG00000005652,ENSBTAG00000033225
OG660_0	ENSG00000113805,ENSRNOG00000006144,ENSBTAG00000007615
OG661_0	ENSG00000134115,ENSRNOG00000032517,ENSBTAG00000003592
OG662_0	ENSG00000137672,ENSRNOG00000006324,ENSBTAG00000011227
OG663_0	ENSG00000138741,ENSRNOG00000016070,ENSBTAG00000019021
OG664_0	ENSG00000069018,ENSRNOG00000012727,ENSBTAG00000014638
OG665_0	ENSG00000133107,ENSRNOG00000011133,ENSBTAG00000009405
OG666_0	ENSG00000072315,ENSRNOG00000027233,ENSBTAG00000010065
OG667_0	ENSG00000144935,ENSRNOG00000009601,ENSBTAG00000002232
OG671_0	ENSG00000223931,NONE,ENSBTAG00000047377
OG671_1	ENSG00000259680,NONE,NONE
OG672_0	ENSG00000266714,ENSRNOG00000042445,ENSBTAG00000011713
OG673_0	ENSG00000091536,ENSRNOG00000028597,ENSBTAG00000006520
OG674_0	ENSG00000145555,ENSRNOG00000010161,ENSBTAG00000020126
OG675_0	ENSG00000169994,ENSRNOG00000015035,ENSBTAG00000039803
OG676_0	ENSG00000261910,ENSRNOG00000013641,ENSBTAG00000003955
OG676_1	ENSG00000137474,NONE,NONE
OG678_0	ENSG00000272196,NONE,ENSBTAG00000046003
OG678_1	ENSG00000184348,NONE,NONE
OG679_0	NONE,ENSRNOG00000050266,ENSBTAG00000031768
OG679_1	NONE,ENSRNOG00000049649,NONE
OG680_0	ENSG00000203812,NONE,ENSBTAG00000024183
OG682_0	ENSG00000183558,NONE,ENSBTAG00000024176
OG683_0	ENSG00000214814,ENSRNOG00000025300,ENSBTAG00000013537
OG685_0	ENSG00000115155,ENSRNOG00000009967,ENSBTAG00000009650
OG686_0	ENSG00000138119,ENSRNOG00000016117,ENSBTAG00000016918
OG687_0	ENSG00000135636,ENSRNOG00000032788,ENSBTAG00000013290
OG688_0	NONE,ENSRNOG00000024201,ENSBTAG00000003963
OG689_0	ENSG00000154529,ENSRNOG00000027309,ENSBTAG00000006446
OG689_1	ENSG00000106714,NONE,NONE
OG690_0	ENSG00000152910,ENSRNOG00000011231,ENSBTAG00000026004
OG692_0	ENSG00000108797,ENSRNOG00000020277,ENSBTAG00000019097
OG693_0	NONE,ENSRNOG00000006617,ENSBTAG00000027832
OG696_0	ENSG00000022355,ENSRNOG00000003512,ENSBTAG00000030286
OG697_0	ENSG00000151834,ENSRNOG00000002349,ENSBTAG00000011817
OG698_0	ENSG00000011677,NONE,ENSBTAG00000006691
OG700_0	ENSG00000109158,ENSRNOG00000002336,ENSBTAG00000016645
OG701_0	ENSG00000145863,ENSRNOG00000003569,ENSBTAG00000013262
OG702_0	ENSG00000186297,ENSRNOG00000010803,ENSBTAG00000003392
OG703_0	ENSG00000100784,ENSRNOG00000004362,ENSBTAG00000010906
OG704_0	ENSG00000162302,ENSRNOG00000021117,ENSBTAG00000039153
OG705_0	NONE,ENSRNOG00000013194,ENSBTAG00000021741
OG707_0	ENSG00000117676,ENSRNOG00000042411,ENSBTAG00000014447
OG708_0	ENSG00000177189,ENSRNOG00000006632,ENSBTAG00000017639
OG709_0	ENSG00000072133,ENSRNOG00000002592,ENSBTAG00000002015
OG711_0	NONE,ENSRNOG00000009625,ENSBTAG00000018373
OG712_0	ENSG00000151640,ENSRNOG00000027582,ENSBTAG00000017780
OG713_0	NONE,ENSRNOG00000018992,ENSBTAG00000010661
OG715_0	ENSG00000147647,ENSRNOG00000004298,ENSBTAG00000021887
OG716_0	ENSG00000157851,ENSRNOG00000008996,ENSBTAG00000018576
OG716_1	NONE,ENSRNOG00000050641,NONE
OG717_0	ENSG00000072832,ENSRNOG00000004781,ENSBTAG00000004292
OG718_0	ENSG00000110799,ENSRNOG00000019689,ENSBTAG00000012265
OG718_1	NONE,ENSRNOG00000049795,NONE
OG719_0	ENSG00000205592,NONE,ENSBTAG00000037783
OG720_0	NONE,ENSRNOG00000050884,NONE
OG720_1	NONE,ENSRNOG00000022913,NONE
OG721_0	ENSG00000184956,ENSRNOG00000019764,NONE
OG723_0	NONE,ENSRNOG00000046385,ENSBTAG00000038262
OG725_0	ENSG00000117983,ENSRNOG00000019846,ENSBTAG00000008274
OG727_0	NONE,ENSRNOG00000013368,ENSBTAG00000009942
OG728_0	ENSG00000115896,ENSRNOG00000032659,ENSBTAG00000007635
OG729_0	ENSG00000139151,ENSRNOG00000008514,ENSBTAG00000013202
OG730_0	ENSG00000187091,ENSRNOG00000032238,ENSBTAG00000037726
OG731_0	ENSG00000161714,ENSRNOG00000003033,ENSBTAG00000006052
OG732_0	ENSG00000115556,ENSRNOG00000016361,ENSBTAG00000003809
OG733_0	ENSG00000160255,ENSRNOG00000028203,ENSBTAG00000017060
OG733_1	NONE,ENSRNOG00000001224,NONE
OG734_0	ENSG00000139626,ENSRNOG00000012208,ENSBTAG00000018993
OG735_0	ENSG00000150093,ENSRNOG00000010966,ENSBTAG00000015910
OG736_0	ENSG00000259207,ENSRNOG00000048449,ENSBTAG00000009987
OG737_0	ENSG00000082781,NONE,ENSBTAG00000013755
OG738_0	ENSG00000115221,ENSRNOG00000008346,ENSBTAG00000009080
OG741_0	ENSG00000112769,ENSRNOG00000000599,ENSBTAG00000008817
OG741_1	ENSG00000263699,NONE,NONE
OG742_0	ENSG00000101680,ENSRNOG00000017237,ENSBTAG00000018160
OG743_0	ENSG00000196569,ENSRNOG00000011134,ENSBTAG00000010229
OG744_0	ENSG00000053747,ENSRNOG00000011300,ENSBTAG00000027181
OG745_0	ENSG00000130702,ENSRNOG00000006479,ENSBTAG00000003061
OG746_0	ENSG00000012779,ENSRNOG00000012972,ENSBTAG00000020319
OG746_1	ENSG00000262552,NONE,NONE
OG747_0	ENSG00000161905,ENSRNOG00000019183,ENSBTAG00000011990
OG748_0	NONE,ENSRNOG00000019074,ENSBTAG00000031933
OG749_0	ENSG00000108839,ENSRNOG00000027037,ENSBTAG00000021933
OG750_0	ENSG00000179477,ENSRNOG00000022210,ENSBTAG00000012475
OG751_0	ENSG00000179148,ENSRNOG00000007454,ENSBTAG00000012478
OG752_0	ENSG00000179593,ENSRNOG00000007778,ENSBTAG00000008779
OG754_0	ENSG00000256018,ENSRNOG00000050821,ENSBTAG00000031759
OG754_1	NONE,ENSRNOG00000046434,NONE
OG755_0	NONE,NONE,ENSBTAG00000031717
OG755_1	NONE,NONE,ENSBTAG00000024186
OG756_0	ENSG00000203813,NONE,ENSBTAG00000031766
OG759_0	ENSG00000147485,NONE,NONE
OG759_1	ENSG00000130508,ENSRNOG00000004508,NONE
OG759_2	ENSG00000115705,ENSRNOG00000004646,NONE
OG760_0	ENSG00000167419,ENSRNOG00000008422,ENSBTAG00000012780
OG761_0	ENSG00000121053,ENSRNOG00000008707,NONE
OG762_0	ENSG00000005381,ENSRNOG00000008310,ENSBTAG00000011616
OG763_0	ENSG00000075673,ENSRNOG00000020685,ENSBTAG00000014486
OG764_0	ENSG00000105675,ENSRNOG00000020985,ENSBTAG00000008777
OG766_0	ENSG00000132681,ENSRNOG00000032378,ENSBTAG00000038523
OG767_0	ENSG00000018625,ENSRNOG00000007290,ENSBTAG00000010551
OG768_0	ENSG00000272584,ENSRNOG00000020263,ENSBTAG00000018635
OG768_1	ENSG00000105409,NONE,NONE
OG769_0	ENSG00000163399,ENSRNOG00000030019,ENSBTAG00000001246
OG770_0	ENSG00000171954,NONE,ENSBTAG00000047933
OG774_0	ENSG00000134249,NONE,ENSBTAG00000046293
OG774_1	NONE,NONE,ENSBTAG00000006903
OG774_2	NONE,NONE,ENSBTAG00000046315
OG779_0	ENSG00000134007,NONE,ENSBTAG00000038377
OG780_0	ENSG00000139985,NONE,ENSBTAG00000003715
OG781_0	ENSG00000127603,ENSRNOG00000016047,ENSBTAG00000021024
OG783_0	NONE,ENSRNOG00000012207,ENSBTAG00000021237
OG784_0	ENSG00000096696,ENSRNOG00000013928,ENSBTAG00000015106
OG785_0	ENSG00000227184,NONE,NONE
OG785_1	ENSG00000261150,NONE,NONE
OG786_0	ENSG00000178209,ENSRNOG00000023781,ENSBTAG00000011922
OG786_1	ENSG00000261109,NONE,NONE
OG787_0	ENSG00000175899,ENSRNOG00000028896,ENSBTAG00000018137
OG787_1	NONE,ENSRNOG00000045772,NONE
OG790_0	NONE,ENSRNOG00000006709,ENSBTAG00000038461
OG791_0	NONE,ENSRNOG00000007247,ENSBTAG00000005243
OG792_0	ENSG00000156535,ENSRNOG00000025332,ENSBTAG00000013222
OG793_0	ENSG00000166535,NONE,ENSBTAG00000004097
OG794_0	ENSG00000137124,NONE,ENSBTAG00000020385
OG797_0	NONE,ENSRNOG00000001344,ENSBTAG00000008743
OG798_0	ENSG00000184254,ENSRNOG00000013028,ENSBTAG00000009125
OG799_0	NONE,ENSRNOG00000016042,ENSBTAG00000010119
OG801_0	NONE,ENSRNOG00000017619,NONE
OG801_1	NONE,ENSRNOG00000017878,NONE
OG802_0	ENSG00000165092,NONE,ENSBTAG00000008103
OG803_0	ENSG00000010671,ENSRNOG00000011331,ENSBTAG00000019250
OG803_1	ENSG00000268897,NONE,NONE
OG804_0	ENSG00000102010,ENSRNOG00000003705,ENSBTAG00000000377
OG805_0	ENSG00000135605,ENSRNOG00000002278,ENSBTAG00000005062
OG806_0	ENSG00000074966,NONE,ENSBTAG00000005055
OG808_0	ENSG00000113263,ENSRNOG00000006860,ENSBTAG00000000306
OG809_0	ENSG00000099139,ENSRNOG00000012036,ENSBTAG00000008101
OG810_0	ENSG00000140479,ENSRNOG00000011526,ENSBTAG00000006675
OG811_0	ENSG00000175426,ENSRNOG00000011107,ENSBTAG00000020843
OG811_1	NONE,ENSRNOG00000050913,NONE
OG812_0	ENSG00000140564,ENSRNOG00000011352,ENSBTAG00000002939
OG814_0	ENSG00000115257,NONE,ENSBTAG00000002305
OG819_0	ENSG00000137177,ENSRNOG00000001455,ENSBTAG00000019217
OG821_0	NONE,ENSRNOG00000013089,ENSBTAG00000017232
OG822_0	ENSG00000130294,ENSRNOG00000023993,ENSBTAG00000011538
OG823_0	ENSG00000054523,ENSRNOG00000030317,ENSBTAG00000004966
OG824_0	ENSG00000129250,ENSRNOG00000031364,ENSBTAG00000001349
OG825_0	ENSG00000102290,ENSRNOG00000030330,ENSBTAG00000001911
OG825_1	ENSG00000099715,NONE,NONE
OG826_0	ENSG00000184226,ENSRNOG00000038068,ENSBTAG00000019340
OG827_0	ENSG00000197991,ENSRNOG00000013306,ENSBTAG00000011862
OG829_0	NONE,ENSRNOG00000019462,ENSBTAG00000012518
OG830_0	ENSG00000169851,ENSRNOG00000012367,ENSBTAG00000000061
OG831_0	ENSG00000132334,ENSRNOG00000015717,ENSBTAG00000002435
OG832_0	ENSG00000132670,ENSRNOG00000021223,ENSBTAG00000011425
OG833_0	ENSG00000153707,ENSRNOG00000005711,ENSBTAG00000010178
OG834_0	ENSG00000105426,ENSRNOG00000047247,ENSBTAG00000018052
OG835_0	ENSG00000142949,ENSRNOG00000019977,ENSBTAG00000000253
OG836_0	ENSG00000117298,ENSRNOG00000014241,ENSBTAG00000002977
OG837_0	ENSG00000145194,NONE,ENSBTAG00000005658
OG839_0	ENSG00000171551,ENSRNOG00000019447,ENSBTAG00000021050
OG841_0	NONE,ENSRNOG00000012593,ENSBTAG00000009349
OG842_0	ENSG00000196549,ENSRNOG00000009514,ENSBTAG00000002075
OG843_0	ENSG00000111716,NONE,ENSBTAG00000019603
OG845_0	ENSG00000134333,NONE,ENSBTAG00000008683
OG847_0	ENSG00000171989,NONE,NONE
OG847_1	ENSG00000166800,NONE,NONE
OG848_0	ENSG00000166796,ENSRNOG00000013103,ENSBTAG00000002488
OG849_0	ENSG00000134871,ENSRNOG00000023972,ENSBTAG00000025210
OG850_0	ENSG00000197565,ENSRNOG00000018856,ENSBTAG00000013760
OG851_0	ENSG00000169031,ENSRNOG00000015365,ENSBTAG00000021316
OG851_1	NONE,ENSRNOG00000046521,NONE
OG852_0	ENSG00000188153,NONE,ENSBTAG00000014575
OG854_0	ENSG00000187498,ENSRNOG00000016281,ENSBTAG00000012849
OG856_0	ENSG00000269446,NONE,NONE
OG856_1	ENSG00000269449,NONE,NONE
OG856_2	ENSG00000203286,NONE,NONE
OG857_0	ENSG00000170558,ENSRNOG00000015602,ENSBTAG00000021190
OG858_0	ENSG00000179242,ENSRNOG00000008976,ENSBTAG00000015058
OG859_0	ENSG00000062038,ENSRNOG00000020129,ENSBTAG00000033248
OG860_0	ENSG00000039068,ENSRNOG00000020151,ENSBTAG00000015991
OG861_0	ENSG00000129910,ENSRNOG00000027954,ENSBTAG00000011530
OG862_0	NONE,ENSRNOG00000004973,ENSBTAG00000020192
OG864_0	ENSG00000112640,NONE,ENSBTAG00000005533
OG867_0	ENSG00000154001,NONE,ENSBTAG00000019784
OG868_0	ENSG00000068971,NONE,ENSBTAG00000007061
OG869_0	NONE,ENSRNOG00000021025,NONE
OG869_1	NONE,ENSRNOG00000048905,NONE
OG871_0	ENSG00000066027,NONE,ENSBTAG00000000754
OG872_0	ENSG00000175387,ENSRNOG00000018140,ENSBTAG00000039916
OG873_0	ENSG00000166949,ENSRNOG00000008620,NONE
OG875_0	ENSG00000120693,ENSRNOG00000000091,ENSBTAG00000007589
OG876_0	ENSG00000113658,ENSRNOG00000022870,ENSBTAG00000021772
OG877_0	ENSG00000170365,ENSRNOG00000018483,ENSBTAG00000002835
OG878_0	ENSG00000165300,ENSRNOG00000009649,ENSBTAG00000010129
OG879_0	ENSG00000185985,ENSRNOG00000011562,ENSBTAG00000039377
OG879_1	ENSG00000268737,NONE,NONE
OG880_0	ENSG00000121871,ENSRNOG00000009821,ENSBTAG00000017180
OG881_0	ENSG00000269158,NONE,ENSBTAG00000011780
OG881_1	ENSG00000179542,NONE,NONE
OG882_0	ENSG00000184564,ENSRNOG00000022337,ENSBTAG00000004388
OG885_0	ENSG00000181009,NONE,ENSBTAG00000027430
OG885_1	NONE,NONE,ENSBTAG00000040480
OG887_0	NONE,ENSRNOG00000047881,ENSBTAG00000026929
OG887_1	NONE,ENSRNOG00000049190,NONE
OG888_0	NONE,NONE,ENSBTAG00000026924
OG888_1	NONE,NONE,ENSBTAG00000023912
OG889_0	ENSG00000181001,ENSRNOG00000046718,ENSBTAG00000009044
OG889_1	NONE,ENSRNOG00000048709,NONE
OG889_2	NONE,ENSRNOG00000029375,NONE
OG893_0	ENSG00000133612,ENSRNOG00000012764,ENSBTAG00000008468
OG895_0	ENSG00000135439,NONE,ENSBTAG00000007156
OG897_0	ENSG00000120332,NONE,ENSBTAG00000015650
OG898_0	ENSG00000116147,ENSRNOG00000002468,ENSBTAG00000011706
OG899_0	ENSG00000041982,ENSRNOG00000049585,ENSBTAG00000000575
OG900_0	NONE,ENSRNOG00000010035,ENSBTAG00000048141
OG902_0	ENSG00000174970,ENSRNOG00000037837,ENSBTAG00000015876
OG902_1	NONE,ENSRNOG00000033422,NONE
OG903_0	NONE,ENSRNOG00000033369,ENSBTAG00000039306
OG903_1	NONE,ENSRNOG00000030471,NONE
OG903_2	NONE,ENSRNOG00000046596,NONE
OG904_0	ENSG00000172362,ENSRNOG00000031648,ENSBTAG00000037853
OG904_1	NONE,NONE,ENSBTAG00000027942
OG905_0	ENSG00000172769,ENSRNOG00000046233,NONE
OG905_1	NONE,ENSRNOG00000048006,NONE
OG905_2	NONE,ENSRNOG00000050832,NONE
OG906_0	ENSG00000172365,NONE,ENSBTAG00000039300
OG908_0	ENSG00000179832,ENSRNOG00000030355,ENSBTAG00000014458
OG908_1	ENSG00000260383,NONE,NONE
OG909_0	ENSG00000185038,ENSRNOG00000042182,ENSBTAG00000017434
OG910_0	ENSG00000171495,ENSRNOG00000042327,ENSBTAG00000001997
OG912_0	ENSG00000185467,ENSRNOG00000042296,ENSBTAG00000015737
OG913_0	ENSG00000186432,ENSRNOG00000010768,ENSBTAG00000017416
OG914_0	ENSG00000102753,ENSRNOG00000014945,ENSBTAG00000004850
OG916_0	NONE,ENSRNOG00000015408,ENSBTAG00000018543
OG917_0	ENSG00000135407,ENSRNOG00000050419,ENSBTAG00000016913
OG918_0	ENSG00000136059,ENSRNOG00000011446,ENSBTAG00000012963
OG919_0	ENSG00000148180,ENSRNOG00000018991,ENSBTAG00000019915
OG921_0	NONE,ENSRNOG00000004498,ENSBTAG00000009786
OG922_0	ENSG00000260314,ENSRNOG00000018251,ENSBTAG00000038048
OG922_1	ENSG00000120586,NONE,NONE
OG922_2	ENSG00000183748,NONE,NONE
OG923_0	ENSG00000054219,ENSRNOG00000007012,ENSBTAG00000017797
OG923_1	ENSG00000248672,NONE,NONE
OG924_0	ENSG00000153246,ENSRNOG00000008129,ENSBTAG00000032515
OG925_0	ENSG00000011028,ENSRNOG00000006548,ENSBTAG00000015739
OG926_0	ENSG00000005187,ENSRNOG00000032246,ENSBTAG00000006447
OG927_0	ENSG00000183549,ENSRNOG00000031211,ENSBTAG00000037449
OG928_0	ENSG00000215009,ENSRNOG00000014726,ENSBTAG00000046098
OG929_0	ENSG00000183747,ENSRNOG00000014976,ENSBTAG00000019423
OG929_1	ENSG00000066813,NONE,NONE
OG930_0	ENSG00000166743,ENSRNOG00000042084,ENSBTAG00000001417
OG931_0	ENSG00000171298,ENSRNOG00000047656,ENSBTAG00000016021
OG933_0	ENSG00000257335,NONE,ENSBTAG00000046152
OG933_1	ENSG00000259858,NONE,NONE
OG937_0	ENSG00000090402,NONE,ENSBTAG00000006975
OG938_0	ENSG00000070756,ENSRNOG00000017367,ENSBTAG00000046358
OG938_1	ENSG00000151846,ENSRNOG00000014527,NONE
OG940_0	ENSG00000090621,ENSRNOG00000028592,ENSBTAG00000017125
OG940_1	NONE,ENSRNOG00000015642,NONE
OG941_0	ENSG00000254535,ENSRNOG00000029749,NONE
OG942_0	ENSG00000101104,ENSRNOG00000012750,ENSBTAG00000016849
OG943_0	ENSG00000197147,ENSRNOG00000002129,ENSBTAG00000020214
OG944_0	ENSG00000136802,NONE,ENSBTAG00000013030
